,dataset,rewiring,layer_type,num_iterations,brf_batch_add,brf_batch_remove,alpha,eps,test_mean,test_ci,val_mean,val_ci,train_mean,train_ci,energy_mean,energy_ci,last_layer_fa,rewiring_duration,run_duration,dummy
1,enzymes,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,33.23333333333333,0.012882546332150335,41.69999999999999,0.011981281697344035,47.69166666666666,0.018217310906570888,0.0,0.0,False,1.0153911113739014,2445.4615890979767
0,mutag,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,75.0,0.0282842712474619,83.55555555555556,0.026939346596785308,78.63333333333331,0.023701382988246818,0.0,0.0,False,0.8946630954742432,794.0435531139374
1,enzymes,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,33.2,0.012941578128050862,41.06666666666666,0.011010298209706526,47.51666666666667,0.019461204284992803,0.0,0.0,False,1.0402476787567139,2390.906694173813
2,imdb,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,67.26000000000002,0.016894069965523405,71.31,0.01739355052885983,67.09625000000001,0.013718502788205425,0.0,0.0,False,2.856461524963379,2700.331070423126
0,mutag,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,77.05,0.021913238008108248,84.55555555555554,0.029083956801127943,78.80666666666667,0.021242552681927016,0.0,0.0,False,0.8966033458709717,775.8911113739014
1,enzymes,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,33.23333333333333,0.012882546332150335,41.69999999999999,0.011981281697344035,47.69166666666666,0.018217310906570888,0.0,0.0,False,1.0153911113739014,2445.4615890979767
2,imdb,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,68.88000000000001,0.012687883984337182,72.97999999999999,0.011478606187164016,69.0025,0.009783275269560803,0.0,0.0,False,2.752983331680298,2761.88418340683
0,mutag,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,75.0,0.0282842712474619,83.55555555555556,0.026939346596785308,78.63333333333331,0.023701382988246818,0.0,0.0,False,0.8946630954742432,794.0435531139374
1,enzymes,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,33.2,0.012941578128050862,41.06666666666666,0.011010298209706526,47.51666666666667,0.019461204284992803,0.0,0.0,False,1.0402476787567139,2390.906694173813
2,imdb,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,67.26000000000002,0.016894069965523405,71.31,0.01739355052885983,67.09625000000001,0.013718502788205425,0.0,0.0,False,2.856461524963379,2700.331070423126
3,proteins,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,70.64285714285712,0.009453430432323258,74.59459459459461,0.00897290061116305,72.99213483146067,0.005253493796615438,0.0,0.0,False,2.908212184906006,3239.257262945175
0,mutag,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,75.10000000000001,0.02588358553214759,84.77777777777777,0.028958036902293077,78.77333333333333,0.022725977304495496,0.0,0.0,False,0.8964145183563232,781.8004772663116
0,mutag,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,77.05,0.021913238008108248,84.55555555555554,0.029083956801127943,78.80666666666667,0.021242552681927016,0.0,0.0,False,0.8966033458709717,775.8911113739014
1,enzymes,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,33.23333333333333,0.012882546332150335,41.69999999999999,0.011981281697344035,47.69166666666666,0.018217310906570888,0.0,0.0,False,1.0153911113739014,2445.4615890979767
2,imdb,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,68.88000000000001,0.012687883984337182,72.97999999999999,0.011478606187164016,69.0025,0.009783275269560803,0.0,0.0,False,2.752983331680298,2761.88418340683
3,proteins,sdrf_bfc,GIN,5,4,2,False,0.1,0.001,70.00892857142857,0.008582934985142532,74.36036036036036,0.007227089692263035,73.17752808988764,0.004139601547504238,0.0,0.0,False,2.2561235427856445,3295.3101468086243
0,mutag,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,73.8,0.030728488410593845,82.33333333333333,0.03015924811585296,77.66666666666667,0.025000266665244457,0.0,0.0,False,0.9008326530456543,786.2872965335846
0,mutag,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,75.10000000000001,0.02588358553214759,84.77777777777777,0.028958036902293077,78.77333333333333,0.022725977304495496,0.0,0.0,False,0.8964145183563232,781.8004772663116
1,enzymes,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,32.516666666666666,0.012957151607424286,40.78333333333334,0.01252956503634504,46.58125,0.019390638402045687,0.0,0.0,False,1.186222791671753,2375.674939393997
0,mutag,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,73.8,0.030728488410593845,82.33333333333333,0.03015924811585296,77.66666666666667,0.025000266665244457,0.0,0.0,False,0.9008326530456543,786.2872965335846
1,enzymes,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,30.583333333333336,0.013075634677606368,39.53333333333334,0.013090115015197964,43.14375,0.017349761345620864,0.0,0.0,False,1.1408946514129639,2215.6742763519287
0,mutag,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,75.10000000000001,0.02588358553214759,84.77777777777777,0.028958036902293077,78.77333333333333,0.022725977304495496,0.0,0.0,False,0.8964145183563232,781.8004772663116
1,enzymes,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,32.516666666666666,0.012957151607424286,40.78333333333334,0.01252956503634504,46.58125,0.019390638402045687,0.0,0.0,False,1.186222791671753,2375.674939393997
2,imdb,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,65.37,0.017919051314173973,69.48999999999998,0.015986231575953105,66.26374999999999,0.01497810464478066,0.0,0.0,False,3.329946756362915,2571.6710662841797
0,mutag,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,73.8,0.030728488410593845,82.33333333333333,0.03015924811585296,77.66666666666667,0.025000266665244457,0.0,0.0,False,0.9008326530456543,786.2872965335846
1,enzymes,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,30.583333333333336,0.013075634677606368,39.53333333333334,0.013090115015197964,43.14375,0.017349761345620864,0.0,0.0,False,1.1408946514129639,2215.6742763519287
2,imdb,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,67.3,0.016779749700159413,70.77000000000001,0.016567087855142194,67.52874999999999,0.013000618014156098,0.0,0.0,False,4.089737892150879,2779.3333039283752
0,mutag,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,75.10000000000001,0.02588358553214759,84.77777777777777,0.028958036902293077,78.77333333333333,0.022725977304495496,0.0,0.0,False,0.8964145183563232,781.8004772663116
1,enzymes,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,32.516666666666666,0.012957151607424286,40.78333333333334,0.01252956503634504,46.58125,0.019390638402045687,0.0,0.0,False,1.186222791671753,2375.674939393997
2,imdb,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,65.37,0.017919051314173973,69.48999999999998,0.015986231575953105,66.26374999999999,0.01497810464478066,0.0,0.0,False,3.329946756362915,2571.6710662841797
3,proteins,sdrf_bfc,GIN,10,4,2,False,0.1,0.001,70.44642857142857,0.008479792907559833,74.79279279279281,0.008089989766427852,72.77865168539327,0.005104028772290587,0.0,0.0,False,2.422118663787842,3242.1596591472626
0,mutag,sdrf_bfc,GIN,15,4,2,False,0.1,0.001,73.7,0.024233035303073365,83.16666666666669,0.02966708281023154,78.26,0.02210753114513996,0.0,0.0,False,0.8793811798095703,756.0570478439331
